duty_cycle	index_2d	index_1d	kerr_rotation	file_index	run_id	probe_delay	wavelength	voltage	b_external	kerr_offset
0.5	1	71	-0.30138149999999797	1	0	-160.0	836.17	2.0	-58.0	-13.152661499999999
0.5	1	72	-0.318481499999999	1	0	-160.0	836.17	2.0	-56.0	-13.152661499999999
0.5	1	73	-0.3977214999999994	1	0	-160.0	836.17	2.0	-54.0	-13.152661499999999
0.5	1	74	-0.4592914999999991	1	0	-160.0	836.17	2.0	-52.0	-13.152661499999999
0.5	1	75	-0.4871314999999985	1	0	-160.0	836.17	2.0	-50.0	-13.152661499999999
0.5	1	76	-0.5051114999999982	1	0	-160.0	836.17	2.0	-48.0	-13.152661499999999
0.5	1	77	-0.5028814999999991	1	0	-160.0	836.17	2.0	-46.0	-13.152661499999999
0.5	1	78	-0.2670514999999991	1	0	-160.0	836.17	2.0	-44.0	-13.152661499999999
0.5	1	79	-0.6668414999999985	1	0	-160.0	836.17	2.0	-42.0	-13.152661499999999
0.5	1	80	-0.6092514999999992	1	0	-160.0	836.17	2.0	-40.0	-13.152661499999999
0.5	1	81	-0.6948114999999984	1	0	-160.0	836.17	2.0	-38.0	-13.152661499999999
0.5	1	82	-0.5144514999999981	1	0	-160.0	836.17	2.0	-36.0	-13.152661499999999
0.5	1	83	-0.5907714999999989	1	0	-160.0	836.17	2.0	-34.0	-13.152661499999999
0.5	1	84	-0.8605714999999989	1	0	-160.0	836.17	2.0	-32.0	-13.152661499999999
0.5	1	85	-0.6246814999999994	1	0	-160.0	836.17	2.0	-30.0	-13.152661499999999
0.5	1	86	-0.9857814999999981	1	0	-160.0	836.17	2.0	-28.0	-13.152661499999999
0.5	1	87	-0.8888814999999983	1	0	-160.0	836.17	2.0	-26.0	-13.152661499999999
0.5	1	88	-0.9828414999999993	1	0	-160.0	836.17	2.0	-24.0	-13.152661499999999
0.5	1	89	-1.0709415	1	0	-160.0	836.17	2.0	-22.0	-13.152661499999999
0.5	1	90	-0.9962614999999992	1	0	-160.0	836.17	2.0	-20.0	-13.152661499999999
0.5	1	91	-0.9651614999999989	1	0	-160.0	836.17	2.0	-18.0	-13.152661499999999
0.5	1	92	-1.223911499999998	1	0	-160.0	836.17	2.0	-16.0	-13.152661499999999
